Step,N,maxaug_c,Nscores
33797,15.25909519,34.64995193,-99.99990082
33798,15.25909519,34.76663589,-99.99990082
33799,15.25909519,34.88331604,-99.99990082
33800,15.25909519,35,-99.99990082
33801,15.3494463,11.77999973,-99.99990082
33802,15.3494463,11.89668274,-99.99990082
33803,15.3494463,12.0133667,-99.99990082
33804,15.3494463,12.13004971,-99.99990082
33805,15.3494463,12.24673367,-99.99990082
33806,15.3494463,12.36341667,-99.99990082
33807,15.3494463,12.48010063,-99.99990082
33808,15.3494463,12.59678364,-99.99990082
33809,15.3494463,12.71346664,-99.99990082
33810,15.3494463,12.8301506,-99.99990082
33811,15.3494463,12.94683361,-99.99990082
33812,15.3494463,13.06351757,-99.99990082
33813,15.3494463,13.18020058,-99.99990082
33814,15.3494463,13.29688454,-99.99990082
33815,15.3494463,13.41356754,-99.99990082
33816,15.3494463,13.53025055,-99.99990082
33817,15.3494463,13.64693451,-99.99990082
33818,15.3494463,13.76361752,-99.99990082
33819,15.3494463,13.88030148,-99.99990082
33820,15.3494463,13.99698448,-99.99990082
33821,15.3494463,14.11366844,-99.99990082
33822,15.3494463,14.23035145,-99.99990082
33823,15.3494463,14.34703445,-99.99990082
33824,15.3494463,14.46371841,-99.99990082
33825,15.3494463,14.58040237,-99.99990082
33826,15.3494463,14.69708538,-99.99990082
33827,15.3494463,14.81376839,-99.99990082
33828,15.3494463,14.93045235,-99.99990082
33829,15.3494463,15.04713535,-99.99990082
33830,15.3494463,15.16381836,-99.99990082
33831,15.3494463,15.28050232,-99.99990082
33832,15.3494463,15.39718628,-99.99990082
33833,15.3494463,15.51386929,-99.99990082
33834,15.3494463,15.63055229,-99.99990082
33835,15.3494463,15.74723625,-99.99990082
33836,15.3494463,15.86392021,-99.99990082
33837,15.3494463,15.98060226,-99.99990082
33838,15.3494463,16.09728622,-99.99990082
33839,15.3494463,16.21397018,-99.99990082
33840,15.3494463,16.33065414,-99.99990082
33841,15.3494463,16.4473362,-99.99990082
33842,15.3494463,16.56402016,-99.99990082
33843,15.3494463,16.68070412,-99.99990082
33844,15.3494463,16.79738617,-99.99990082
33845,15.3494463,16.91407013,-99.99990082
33846,15.3494463,17.03075409,-99.99990082
33847,15.3494463,17.14743805,-99.99990082
33848,15.3494463,17.2641201,-99.99990082
33849,15.3494463,17.38080406,-99.99990082
33850,15.3494463,17.49748802,-99.99990082
33851,15.3494463,17.61417007,-99.99990082
33852,15.3494463,17.73085403,-99.99990082
33853,15.3494463,17.84753799,-99.99990082
33854,15.3494463,17.96422195,-99.99990082
33855,15.3494463,18.08090591,-99.99990082
33856,15.3494463,18.19758797,-99.99990082
33857,15.3494463,18.31427193,-99.99990082
33858,15.3494463,18.43095398,-99.99990082
33859,15.3494463,18.54763794,-99.99990082
33860,15.3494463,18.6643219,-99.99990082
33861,15.3494463,18.78100586,-99.99990082
33862,15.3494463,18.89768791,-99.99990082
33863,15.3494463,19.01437187,-99.99990082
33864,15.3494463,19.13105583,-99.99990082
33865,15.3494463,19.24773788,-99.99990082
33866,15.3494463,19.36442184,-99.99990082
33867,15.3494463,19.4811058,-99.99990082
33868,15.3494463,19.59778976,-99.99990082
33869,15.3494463,19.71447182,-99.99990082
33870,15.3494463,19.83115578,-99.99990082
33871,15.3494463,19.94783974,-99.99990082
33872,15.3494463,20.06452179,-99.99990082
33873,15.3494463,20.18120575,-99.99990082
33874,15.3494463,20.29788971,-99.99990082
33875,15.3494463,20.41457367,-99.99990082
33876,15.3494463,20.53125763,-99.99990082
33877,15.3494463,20.64793968,-99.99990082
33878,15.3494463,20.76462364,-99.99990082
33879,15.3494463,20.88130569,-99.99990082
33880,15.3494463,20.99798965,-99.99990082
33881,15.3494463,21.11467361,-99.99990082
33882,15.3494463,21.23135757,-99.99990082
33883,15.3494463,21.34804153,-99.99990082
33884,15.3494463,21.46472359,-99.99990082
33885,15.3494463,21.58140755,-99.99990082
33886,15.3494463,21.6980896,-99.99990082
33887,15.3494463,21.81477356,-99.99990082
33888,15.3494463,21.93145752,-99.99990082
33889,15.3494463,22.04814148,-99.99990082
33890,15.3494463,22.16482544,-99.99990082
33891,15.3494463,22.28150749,-99.99990082
33892,15.3494463,22.39818954,-99.99990082
33893,15.3494463,22.51487541,-99.99990082
33894,15.3494463,22.63155746,-99.99990082
33895,15.3494463,22.74824142,-99.99990082
33896,15.3494463,22.86492538,-99.99990082
33897,15.3494463,22.98160934,-99.99990082
33898,15.3494463,23.0982914,-99.99990082
33899,15.3494463,23.21497536,-99.99990082
33900,15.3494463,23.33165741,-99.99990082
33901,15.3494463,23.44834137,-99.99990082
33902,15.3494463,23.56502533,-99.99990082
33903,15.3494463,23.68170929,-99.99990082
33904,15.3494463,23.79839325,-99.99990082
33905,15.3494463,23.9150753,-99.99990082
33906,15.3494463,24.03175926,-99.99990082
33907,15.3494463,24.14844131,-99.99990082
33908,15.3494463,24.26512527,-99.99990082
33909,15.3494463,24.38180923,-99.99990082
33910,15.3494463,24.49849319,-99.99990082
33911,15.3494463,24.61517715,-99.99990082
33912,15.3494463,24.73186111,-99.99990082
33913,15.3494463,24.84854317,-99.99990082
33914,15.3494463,24.96522522,-99.99990082
33915,15.3494463,25.08190918,-99.99990082
33916,15.3494463,25.19859314,-99.99990082
33917,15.3494463,25.3152771,-99.99990082
33918,15.3494463,25.43196106,-99.99990082
33919,15.3494463,25.54864502,-99.99990082
33920,15.3494463,25.66532707,-99.99990082
33921,15.3494463,25.78200912,-99.99990082
33922,15.3494463,25.89869308,-99.99990082
33923,15.3494463,26.01537704,-99.99990082
33924,15.3494463,26.132061,-99.99990082
33925,15.3494463,26.24874496,-99.99990082
33926,15.3494463,26.36542892,-99.99990082
33927,15.3494463,26.48211098,-99.99990082
33928,15.3494463,26.59879494,-99.99990082
33929,15.3494463,26.71547699,-99.99990082
33930,15.3494463,26.83216095,-99.99990082
33931,15.3494463,26.94884491,-99.99990082
33932,15.3494463,27.06552887,-99.99990082
33933,15.3494463,27.18221092,-99.99990082
33934,15.3494463,27.29889679,-99.99990082
33935,15.3494463,27.41557884,-99.99990082
33936,15.3494463,27.53226089,-99.99990082
33937,15.3494463,27.64894485,-99.99990082
33938,15.3494463,27.76562881,-99.99990082
33939,15.3494463,27.88231277,-99.99990082
33940,15.3494463,27.99899673,-99.99990082
33941,15.3494463,28.11568069,-99.99990082
33942,15.3494463,28.23236465,-99.99990082
33943,15.3494463,28.3490448,-99.99990082
33944,15.3494463,28.46572876,-99.99990082
33945,15.3494463,28.58241272,-99.99990082
33946,15.3494463,28.69909668,-99.99990082
33947,15.3494463,28.81578064,-99.99990082
33948,15.3494463,28.93246078,-99.99990082
33949,15.3494463,29.04914474,-99.99990082
33950,15.3494463,29.1658287,-99.99990082
33951,15.3494463,29.28251266,-99.99990082
33952,15.3494463,29.39919662,-99.99990082
33953,15.3494463,29.51588058,-99.99990082
33954,15.3494463,29.63256454,-99.99990082
33955,15.3494463,29.7492485,-99.99990082
33956,15.3494463,29.86592865,-99.99990082
33957,15.3494463,29.98261261,-99.99990082
33958,15.3494463,30.09929657,-99.99990082
33959,15.3494463,30.21598053,-99.99990082
33960,15.3494463,30.33266449,-99.99990082
33961,15.3494463,30.44934845,-99.99990082
33962,15.3494463,30.56603241,-99.99990082
33963,15.3494463,30.68271255,-99.99990082
33964,15.3494463,30.79939651,-99.99990082
33965,15.3494463,30.91608047,-99.99990082
33966,15.3494463,31.03276443,-99.99990082
33967,15.3494463,31.14944839,-99.99990082
33968,15.3494463,31.26613235,-99.99990082
33969,15.3494463,31.38281631,-99.99990082
33970,15.3494463,31.49949646,-99.99990082
33971,15.3494463,31.61618042,-99.99990082
33972,15.3494463,31.73286438,-99.99990082
33973,15.3494463,31.84954834,-99.99990082
33974,15.3494463,31.9662323,-99.99990082
33975,15.3494463,32.08291626,-99.99990082
33976,15.3494463,32.19960022,-99.99990082
33977,15.3494463,32.31628036,-99.99990082
33978,15.3494463,32.43296814,-99.99990082
33979,15.3494463,32.54964828,-99.99990082
33980,15.3494463,32.66633224,-99.99990082
33981,15.3494463,32.7830162,-99.99990082
33982,15.3494463,32.89970016,-99.99990082
33983,15.3494463,33.01638031,-99.99990082
33984,15.3494463,33.13306808,-99.99990082
33985,15.3494463,33.24975204,-99.99990082
33986,15.3494463,33.36643219,-99.99990082
33987,15.3494463,33.48311615,-99.99990082
33988,15.3494463,33.59980011,-99.99990082
33989,15.3494463,33.71648407,-99.99990082
33990,15.3494463,33.83316422,-99.99990082
33991,15.3494463,33.94985199,-99.99990082
33992,15.3494463,34.06653214,-99.99990082
33993,15.3494463,34.18321609,-99.99990082
33994,15.3494463,34.29990005,-99.99990082
33995,15.3494463,34.41658401,-99.99990082
33996,15.3494463,34.53326797,-99.99990082
33997,15.3494463,34.64995193,-99.99990082
33998,15.3494463,34.76663589,-99.99990082
33999,15.3494463,34.88331604,-99.99990082
34000,15.3494463,35,-99.99990082
34001,15.43979836,11.77999973,-99.99990082
34002,15.43979836,11.89668274,-99.99990082
34003,15.43979836,12.0133667,-99.99990082
34004,15.43979836,12.13004971,-99.99990082
34005,15.43979836,12.24673367,-99.99990082
34006,15.43979836,12.36341667,-99.99990082
34007,15.43979836,12.48010063,-99.99990082
34008,15.43979836,12.59678364,-99.99990082
34009,15.43979836,12.71346664,-99.99990082
34010,15.43979836,12.8301506,-99.99990082
34011,15.43979836,12.94683361,-99.99990082
34012,15.43979836,13.06351757,-99.99990082
34013,15.43979836,13.18020058,-99.99990082
34014,15.43979836,13.29688454,-99.99990082
34015,15.43979836,13.41356754,-99.99990082
34016,15.43979836,13.53025055,-99.99990082
34017,15.43979836,13.64693451,-99.99990082
34018,15.43979836,13.76361752,-99.99990082
34019,15.43979836,13.88030148,-99.99990082
34020,15.43979836,13.99698448,-99.99990082
34021,15.43979836,14.11366844,-99.99990082
34022,15.43979836,14.23035145,-99.99990082
34023,15.43979836,14.34703445,-99.99990082
34024,15.43979836,14.46371841,-99.99990082
34025,15.43979836,14.58040237,-99.99990082
34026,15.43979836,14.69708538,-99.99990082
34027,15.43979836,14.81376839,-99.99990082
34028,15.43979836,14.93045235,-99.99990082
34029,15.43979836,15.04713535,-99.99990082
34030,15.43979836,15.16381836,-99.99990082
34031,15.43979836,15.28050232,-99.99990082
34032,15.43979836,15.39718628,-99.99990082
34033,15.43979836,15.51386929,-99.99990082
34034,15.43979836,15.63055229,-99.99990082
34035,15.43979836,15.74723625,-99.99990082
34036,15.43979836,15.86392021,-99.99990082
34037,15.43979836,15.98060226,-99.99990082
34038,15.43979836,16.09728622,-99.99990082
34039,15.43979836,16.21397018,-99.99990082
34040,15.43979836,16.33065414,-99.99990082
34041,15.43979836,16.4473362,-99.99990082
34042,15.43979836,16.56402016,-99.99990082
34043,15.43979836,16.68070412,-99.99990082
34044,15.43979836,16.79738617,-99.99990082
34045,15.43979836,16.91407013,-99.99990082
34046,15.43979836,17.03075409,-99.99990082
34047,15.43979836,17.14743805,-99.99990082
34048,15.43979836,17.2641201,-99.99990082
34049,15.43979836,17.38080406,-99.99990082
34050,15.43979836,17.49748802,-99.99990082
34051,15.43979836,17.61417007,-99.99990082
34052,15.43979836,17.73085403,-99.99990082
34053,15.43979836,17.84753799,-99.99990082
34054,15.43979836,17.96422195,-99.99990082
34055,15.43979836,18.08090591,-99.99990082
34056,15.43979836,18.19758797,-99.99990082
34057,15.43979836,18.31427193,-99.99990082
34058,15.43979836,18.43095398,-99.99990082
34059,15.43979836,18.54763794,-99.99990082
34060,15.43979836,18.6643219,-99.99990082
34061,15.43979836,18.78100586,-99.99990082
34062,15.43979836,18.89768791,-99.99990082
34063,15.43979836,19.01437187,-99.99990082
34064,15.43979836,19.13105583,-99.99990082
34065,15.43979836,19.24773788,-99.99990082
34066,15.43979836,19.36442184,-99.99990082
34067,15.43979836,19.4811058,-99.99990082
34068,15.43979836,19.59778976,-99.99990082
34069,15.43979836,19.71447182,-99.99990082
34070,15.43979836,19.83115578,-99.99990082
34071,15.43979836,19.94783974,-99.99990082
34072,15.43979836,20.06452179,-99.99990082
34073,15.43979836,20.18120575,-99.99990082
34074,15.43979836,20.29788971,-99.99990082
34075,15.43979836,20.41457367,-99.99990082
34076,15.43979836,20.53125763,-99.99990082
34077,15.43979836,20.64793968,-99.99990082
34078,15.43979836,20.76462364,-99.99990082
34079,15.43979836,20.88130569,-99.99990082
34080,15.43979836,20.99798965,-99.99990082
34081,15.43979836,21.11467361,-99.99990082
34082,15.43979836,21.23135757,-99.99990082
34083,15.43979836,21.34804153,-99.99990082
34084,15.43979836,21.46472359,-99.99990082
34085,15.43979836,21.58140755,-99.99990082
34086,15.43979836,21.6980896,-99.99990082
34087,15.43979836,21.81477356,-99.99990082
34088,15.43979836,21.93145752,-99.99990082
34089,15.43979836,22.04814148,-99.99990082
34090,15.43979836,22.16482544,-99.99990082
34091,15.43979836,22.28150749,-99.99990082
34092,15.43979836,22.39818954,-99.99990082
34093,15.43979836,22.51487541,-99.99990082
34094,15.43979836,22.63155746,-99.99990082
34095,15.43979836,22.74824142,-99.99990082
34096,15.43979836,22.86492538,-99.99990082
34097,15.43979836,22.98160934,-99.99990082
34098,15.43979836,23.0982914,-99.99990082
34099,15.43979836,23.21497536,-99.99990082
34100,15.43979836,23.33165741,-99.99990082
34101,15.43979836,23.44834137,-99.99990082
34102,15.43979836,23.56502533,-99.99990082
34103,15.43979836,23.68170929,-99.99990082
34104,15.43979836,23.79839325,-99.99990082
34105,15.43979836,23.9150753,-99.99990082
34106,15.43979836,24.03175926,-99.99990082
34107,15.43979836,24.14844131,-99.99990082
34108,15.43979836,24.26512527,-99.99990082
34109,15.43979836,24.38180923,-99.99990082
34110,15.43979836,24.49849319,-99.99990082
34111,15.43979836,24.61517715,-99.99990082
34112,15.43979836,24.73186111,-99.99990082
34113,15.43979836,24.84854317,-99.99990082
34114,15.43979836,24.96522522,-99.99990082
34115,15.43979836,25.08190918,-99.99990082
34116,15.43979836,25.19859314,-99.99990082
34117,15.43979836,25.3152771,-99.99990082
34118,15.43979836,25.43196106,-99.99990082
34119,15.43979836,25.54864502,-99.99990082
34120,15.43979836,25.66532707,-99.99990082
34121,15.43979836,25.78200912,-99.99990082
34122,15.43979836,25.89869308,-99.99990082
34123,15.43979836,26.01537704,-99.99990082
34124,15.43979836,26.132061,-99.99990082
34125,15.43979836,26.24874496,-99.99990082
34126,15.43979836,26.36542892,-99.99990082
34127,15.43979836,26.48211098,-99.99990082
34128,15.43979836,26.59879494,-99.99990082
34129,15.43979836,26.71547699,-99.99990082
34130,15.43979836,26.83216095,-99.99990082
34131,15.43979836,26.94884491,-99.99990082
34132,15.43979836,27.06552887,-99.99990082
34133,15.43979836,27.18221092,-99.99990082
34134,15.43979836,27.29889679,-99.99990082
34135,15.43979836,27.41557884,-99.99990082
34136,15.43979836,27.53226089,-99.99990082
34137,15.43979836,27.64894485,-99.99990082
34138,15.43979836,27.76562881,-99.99990082
34139,15.43979836,27.88231277,-99.99990082
34140,15.43979836,27.99899673,-99.99990082
34141,15.43979836,28.11568069,-99.99990082
34142,15.43979836,28.23236465,-99.99990082
34143,15.43979836,28.3490448,-99.99990082
34144,15.43979836,28.46572876,-99.99990082
34145,15.43979836,28.58241272,-99.99990082
34146,15.43979836,28.69909668,-99.99990082
34147,15.43979836,28.81578064,-99.99990082
34148,15.43979836,28.93246078,-99.99990082
34149,15.43979836,29.04914474,-99.99990082
34150,15.43979836,29.1658287,-99.99990082
34151,15.43979836,29.28251266,-99.99990082
34152,15.43979836,29.39919662,-99.99990082
34153,15.43979836,29.51588058,-99.99990082
34154,15.43979836,29.63256454,-99.99990082
34155,15.43979836,29.7492485,-99.99990082
34156,15.43979836,29.86592865,-99.99990082
34157,15.43979836,29.98261261,-99.99990082
34158,15.43979836,30.09929657,-99.99990082
34159,15.43979836,30.21598053,-99.99990082
34160,15.43979836,30.33266449,-99.99990082
34161,15.43979836,30.44934845,-99.99990082
34162,15.43979836,30.56603241,-99.99990082
34163,15.43979836,30.68271255,-99.99990082
34164,15.43979836,30.79939651,-99.99990082
34165,15.43979836,30.91608047,-99.99990082
34166,15.43979836,31.03276443,-99.99990082
34167,15.43979836,31.14944839,-99.99990082
34168,15.43979836,31.26613235,-99.99990082
34169,15.43979836,31.38281631,-99.99990082
34170,15.43979836,31.49949646,-99.99990082
34171,15.43979836,31.61618042,-99.99990082
34172,15.43979836,31.73286438,-99.99990082
34173,15.43979836,31.84954834,-99.99990082
34174,15.43979836,31.9662323,-99.99990082
34175,15.43979836,32.08291626,-99.99990082
34176,15.43979836,32.19960022,-99.99990082
34177,15.43979836,32.31628036,-99.99990082
34178,15.43979836,32.43296814,-99.99990082
34179,15.43979836,32.54964828,-99.99990082
34180,15.43979836,32.66633224,-99.99990082
34181,15.43979836,32.7830162,-99.99990082
34182,15.43979836,32.89970016,-99.99990082
34183,15.43979836,33.01638031,-99.99990082
34184,15.43979836,33.13306808,-99.99990082
34185,15.43979836,33.24975204,-99.99990082
34186,15.43979836,33.36643219,-99.99990082
34187,15.43979836,33.48311615,-99.99990082
34188,15.43979836,33.59980011,-99.99990082
34189,15.43979836,33.71648407,-99.99990082
34190,15.43979836,33.83316422,-99.99990082
34191,15.43979836,33.94985199,-99.99990082
34192,15.43979836,34.06653214,-99.99990082
34193,15.43979836,34.18321609,-99.99990082
34194,15.43979836,34.29990005,-99.99990082
34195,15.43979836,34.41658401,-99.99990082
34196,15.43979836,34.53326797,-99.99990082
34197,15.43979836,34.64995193,-99.99990082
34198,15.43979836,34.76663589,-99.99990082
34199,15.43979836,34.88331604,-99.99990082
34200,15.43979836,35,-99.99990082
34201,15.53014946,11.77999973,-99.99990082
34202,15.53014946,11.89668274,-99.99990082
34203,15.53014946,12.0133667,-99.99990082
34204,15.53014946,12.13004971,-99.99990082
34205,15.53014946,12.24673367,-99.99990082
34206,15.53014946,12.36341667,-99.99990082
34207,15.53014946,12.48010063,-99.99990082
34208,15.53014946,12.59678364,-99.99990082
34209,15.53014946,12.71346664,-99.99990082
34210,15.53014946,12.8301506,-99.99990082
34211,15.53014946,12.94683361,-99.99990082
34212,15.53014946,13.06351757,-99.99990082
34213,15.53014946,13.18020058,-99.99990082
34214,15.53014946,13.29688454,-99.99990082
34215,15.53014946,13.41356754,-99.99990082
34216,15.53014946,13.53025055,-99.99990082
34217,15.53014946,13.64693451,-99.99990082
34218,15.53014946,13.76361752,-99.99990082
34219,15.53014946,13.88030148,-99.99990082
34220,15.53014946,13.99698448,-99.99990082
34221,15.53014946,14.11366844,-99.99990082
34222,15.53014946,14.23035145,-99.99990082
34223,15.53014946,14.34703445,-99.99990082
34224,15.53014946,14.46371841,-99.99990082
34225,15.53014946,14.58040237,-99.99990082
34226,15.53014946,14.69708538,-99.99990082
34227,15.53014946,14.81376839,-99.99990082
34228,15.53014946,14.93045235,-99.99990082
34229,15.53014946,15.04713535,-99.99990082
34230,15.53014946,15.16381836,-99.99990082
34231,15.53014946,15.28050232,-99.99990082
34232,15.53014946,15.39718628,-99.99990082
34233,15.53014946,15.51386929,-99.99990082
34234,15.53014946,15.63055229,-99.99990082
34235,15.53014946,15.74723625,-99.99990082
34236,15.53014946,15.86392021,-99.99990082
34237,15.53014946,15.98060226,-99.99990082
34238,15.53014946,16.09728622,-99.99990082
34239,15.53014946,16.21397018,-99.99990082
34240,15.53014946,16.33065414,-99.99990082
34241,15.53014946,16.4473362,-99.99990082
34242,15.53014946,16.56402016,-99.99990082
34243,15.53014946,16.68070412,-99.99990082
34244,15.53014946,16.79738617,-99.99990082
34245,15.53014946,16.91407013,-99.99990082
34246,15.53014946,17.03075409,-99.99990082
34247,15.53014946,17.14743805,-99.99990082
34248,15.53014946,17.2641201,-99.99990082
34249,15.53014946,17.38080406,-99.99990082
34250,15.53014946,17.49748802,-99.99990082
34251,15.53014946,17.61417007,-99.99990082
34252,15.53014946,17.73085403,-99.99990082
34253,15.53014946,17.84753799,-99.99990082
34254,15.53014946,17.96422195,-99.99990082
34255,15.53014946,18.08090591,-99.99990082
34256,15.53014946,18.19758797,-99.99990082
34257,15.53014946,18.31427193,-99.99990082
34258,15.53014946,18.43095398,-99.99990082
34259,15.53014946,18.54763794,-99.99990082
34260,15.53014946,18.6643219,-99.99990082
34261,15.53014946,18.78100586,-99.99990082
34262,15.53014946,18.89768791,-99.99990082
34263,15.53014946,19.01437187,-99.99990082
34264,15.53014946,19.13105583,-99.99990082
34265,15.53014946,19.24773788,-99.99990082
34266,15.53014946,19.36442184,-99.99990082
34267,15.53014946,19.4811058,-99.99990082
34268,15.53014946,19.59778976,-99.99990082
34269,15.53014946,19.71447182,-99.99990082
34270,15.53014946,19.83115578,-99.99990082
34271,15.53014946,19.94783974,-99.99990082
34272,15.53014946,20.06452179,-99.99990082
34273,15.53014946,20.18120575,-99.99990082
34274,15.53014946,20.29788971,-99.99990082
34275,15.53014946,20.41457367,-99.99990082
34276,15.53014946,20.53125763,-99.99990082
34277,15.53014946,20.64793968,-99.99990082
34278,15.53014946,20.76462364,-99.99990082
34279,15.53014946,20.88130569,-99.99990082
34280,15.53014946,20.99798965,-99.99990082
34281,15.53014946,21.11467361,-99.99990082
34282,15.53014946,21.23135757,-99.99990082
34283,15.53014946,21.34804153,-99.99990082
34284,15.53014946,21.46472359,-99.99990082
34285,15.53014946,21.58140755,-99.99990082
34286,15.53014946,21.6980896,-99.99990082
34287,15.53014946,21.81477356,-99.99990082
34288,15.53014946,21.93145752,-99.99990082
34289,15.53014946,22.04814148,-99.99990082
34290,15.53014946,22.16482544,-99.99990082
34291,15.53014946,22.28150749,-99.99990082
34292,15.53014946,22.39818954,-99.99990082
34293,15.53014946,22.51487541,-99.99990082
34294,15.53014946,22.63155746,-99.99990082
34295,15.53014946,22.74824142,-99.99990082
34296,15.53014946,22.86492538,-99.99990082
34297,15.53014946,22.98160934,-99.99990082
34298,15.53014946,23.0982914,-99.99990082
34299,15.53014946,23.21497536,-99.99990082
34300,15.53014946,23.33165741,-99.99990082
34301,15.53014946,23.44834137,-99.99990082
34302,15.53014946,23.56502533,-99.99990082
34303,15.53014946,23.68170929,-99.99990082
34304,15.53014946,23.79839325,-99.99990082
34305,15.53014946,23.9150753,-99.99990082
34306,15.53014946,24.03175926,-99.99990082
34307,15.53014946,24.14844131,-99.99990082
34308,15.53014946,24.26512527,-99.99990082
34309,15.53014946,24.38180923,-99.99990082
34310,15.53014946,24.49849319,-99.99990082
34311,15.53014946,24.61517715,-99.99990082
34312,15.53014946,24.73186111,-99.99990082
34313,15.53014946,24.84854317,-99.99990082
34314,15.53014946,24.96522522,-99.99990082
34315,15.53014946,25.08190918,-99.99990082
34316,15.53014946,25.19859314,-99.99990082
34317,15.53014946,25.3152771,-99.99990082
34318,15.53014946,25.43196106,-99.99990082
34319,15.53014946,25.54864502,-99.99990082
34320,15.53014946,25.66532707,-99.99990082
34321,15.53014946,25.78200912,-99.99990082
34322,15.53014946,25.89869308,-99.99990082
34323,15.53014946,26.01537704,-99.99990082
34324,15.53014946,26.132061,-99.99990082
34325,15.53014946,26.24874496,-99.99990082
34326,15.53014946,26.36542892,-99.99990082
34327,15.53014946,26.48211098,-99.99990082
34328,15.53014946,26.59879494,-99.99990082
34329,15.53014946,26.71547699,-99.99990082
34330,15.53014946,26.83216095,-99.99990082
34331,15.53014946,26.94884491,-99.99990082
34332,15.53014946,27.06552887,-99.99990082
34333,15.53014946,27.18221092,-99.99990082
34334,15.53014946,27.29889679,-99.99990082
34335,15.53014946,27.41557884,-99.99990082
34336,15.53014946,27.53226089,-99.99990082
34337,15.53014946,27.64894485,-99.99990082
34338,15.53014946,27.76562881,-99.99990082
34339,15.53014946,27.88231277,-99.99990082
34340,15.53014946,27.99899673,-99.99990082
34341,15.53014946,28.11568069,-99.99990082
34342,15.53014946,28.23236465,-99.99990082
34343,15.53014946,28.3490448,-99.99990082
34344,15.53014946,28.46572876,-99.99990082
34345,15.53014946,28.58241272,-99.99990082
34346,15.53014946,28.69909668,-99.99990082
34347,15.53014946,28.81578064,-99.99990082
34348,15.53014946,28.93246078,-99.99990082
34349,15.53014946,29.04914474,-99.99990082
34350,15.53014946,29.1658287,-99.99990082
34351,15.53014946,29.28251266,-99.99990082
34352,15.53014946,29.39919662,-99.99990082
34353,15.53014946,29.51588058,-99.99990082
34354,15.53014946,29.63256454,-99.99990082
34355,15.53014946,29.7492485,-99.99990082
34356,15.53014946,29.86592865,-99.99990082
34357,15.53014946,29.98261261,-99.99990082
34358,15.53014946,30.09929657,-99.99990082
34359,15.53014946,30.21598053,-99.99990082
34360,15.53014946,30.33266449,-99.99990082
34361,15.53014946,30.44934845,-99.99990082
34362,15.53014946,30.56603241,-99.99990082
34363,15.53014946,30.68271255,-99.99990082
34364,15.53014946,30.79939651,-99.99990082
34365,15.53014946,30.91608047,-99.99990082
34366,15.53014946,31.03276443,-99.99990082
34367,15.53014946,31.14944839,-99.99990082
34368,15.53014946,31.26613235,-99.99990082
34369,15.53014946,31.38281631,-99.99990082
34370,15.53014946,31.49949646,-99.99990082
34371,15.53014946,31.61618042,-99.99990082
34372,15.53014946,31.73286438,-99.99990082
34373,15.53014946,31.84954834,-99.99990082
34374,15.53014946,31.9662323,-99.99990082
34375,15.53014946,32.08291626,-99.99990082
34376,15.53014946,32.19960022,-99.99990082
34377,15.53014946,32.31628036,-99.99990082
34378,15.53014946,32.43296814,-99.99990082
34379,15.53014946,32.54964828,-99.99990082
34380,15.53014946,32.66633224,-99.99990082
34381,15.53014946,32.7830162,-99.99990082
34382,15.53014946,32.89970016,-99.99990082
34383,15.53014946,33.01638031,-99.99990082
34384,15.53014946,33.13306808,-99.99990082
34385,15.53014946,33.24975204,-99.99990082
34386,15.53014946,33.36643219,-99.99990082
34387,15.53014946,33.48311615,-99.99990082
34388,15.53014946,33.59980011,-99.99990082
34389,15.53014946,33.71648407,-99.99990082
34390,15.53014946,33.83316422,-99.99990082
34391,15.53014946,33.94985199,-99.99990082
34392,15.53014946,34.06653214,-99.99990082
34393,15.53014946,34.18321609,-99.99990082
34394,15.53014946,34.29990005,-99.99990082
34395,15.53014946,34.41658401,-99.99990082
34396,15.53014946,34.53326797,-99.99990082
34397,15.53014946,34.64995193,-99.99990082
34398,15.53014946,34.76663589,-99.99990082
34399,15.53014946,34.88331604,-99.99990082
34400,15.53014946,35,-99.99990082
34401,15.62050152,11.77999973,-99.99990082
34402,15.62050152,11.89668274,-99.99990082
34403,15.62050152,12.0133667,-99.99990082
34404,15.62050152,12.13004971,-99.99990082
34405,15.62050152,12.24673367,-99.99990082
34406,15.62050152,12.36341667,-99.99990082
34407,15.62050152,12.48010063,-99.99990082
34408,15.62050152,12.59678364,-99.99990082
34409,15.62050152,12.71346664,-99.99990082
34410,15.62050152,12.8301506,-99.99990082
34411,15.62050152,12.94683361,-99.99990082
34412,15.62050152,13.06351757,-99.99990082
34413,15.62050152,13.18020058,-99.99990082
34414,15.62050152,13.29688454,-99.99990082
34415,15.62050152,13.41356754,-99.99990082
34416,15.62050152,13.53025055,-99.99990082
34417,15.62050152,13.64693451,-99.99990082
34418,15.62050152,13.76361752,-99.99990082
34419,15.62050152,13.88030148,-99.99990082
34420,15.62050152,13.99698448,-99.99990082
34421,15.62050152,14.11366844,-99.99990082
34422,15.62050152,14.23035145,-99.99990082
34423,15.62050152,14.34703445,-99.99990082
34424,15.62050152,14.46371841,-99.99990082
34425,15.62050152,14.58040237,-99.99990082
34426,15.62050152,14.69708538,-99.99990082
34427,15.62050152,14.81376839,-99.99990082
34428,15.62050152,14.93045235,-99.99990082
34429,15.62050152,15.04713535,-99.99990082
34430,15.62050152,15.16381836,-99.99990082
34431,15.62050152,15.28050232,-99.99990082
34432,15.62050152,15.39718628,-99.99990082
